Domain,External or Internal,Dedupping
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Keep
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Duplicate
s0.wp.com,External,Keep
s3-us-gov-west-1.amazonaws.com,External,Keep
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Duplicate
s3.amazonaws.com,External,Keep
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Duplicate
s7.addthis.com,External,Keep
s9.addthis.com,External,Duplicate
s9.addthis.com,External,Keep
sadmin.brightcove.com,External,Duplicate
sadmin.brightcove.com,External,Keep
sb.scorecardresearch.com,External,Duplicate
sb.scorecardresearch.com,External,Duplicate
sb.scorecardresearch.com,External,Duplicate
sb.scorecardresearch.com,External,Duplicate
sb.scorecardresearch.com,External,Keep
scontent.cdninstagram.com,External,Keep
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Duplicate
scontent.fphl1-1.fna.fbcdn.net,External,Keep
scontent.xx.fbcdn.net,External,Duplicate
scontent.xx.fbcdn.net,External,Duplicate
scontent.xx.fbcdn.net,External,Keep
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Duplicate
script.crazyegg.com,External,Keep
script.hotjar.com,External,Duplicate
script.hotjar.com,External,Keep
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Duplicate
sdc.fiscal.treasury.gov,External,Keep
sdc.usembassy.gov,External,Keep
seal.verisign.com,External,Keep
seal.websecurity.norton.com,External,Keep
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Duplicate
search.usa.gov,External,Keep
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Duplicate
searchstats.usa.gov,External,Keep
secure.addthis.com,External,Keep
secure.adnxs.com,External,Duplicate
secure.adnxs.com,External,Duplicate
secure.adnxs.com,External,Duplicate
secure.adnxs.com,External,Duplicate
secure.adnxs.com,External,Duplicate
secure.adnxs.com,External,Duplicate
secure.adnxs.com,External,Keep
secure.flickr.com,External,Keep
secure.gravatar.com,External,Duplicate
secure.gravatar.com,External,Keep
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Duplicate
secure.quantserve.com,External,Keep
secure.surveymonkey.com,External,Keep
secure.wideeyeclient.com,External,Keep
securepubads.g.doubleclick.net,External,Keep
server.arcgisonline.com,External,Duplicate
server.arcgisonline.com,External,Keep
serverapi.arcgisonline.com,External,Keep
services.arcgisonline.com,External,Duplicate
services.arcgisonline.com,External,Duplicate
services.arcgisonline.com,External,Keep
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Duplicate
siteimproveanalytics.com,External,Keep
siteintercept.qualtrics.com,External,Duplicate
siteintercept.qualtrics.com,External,Keep
smon.loc.gov,External,Keep
smtrics.cdc.gov,External,Keep
snap.licdn.com,External,Keep
sp.adbrn.com,External,Keep
spanish.mexico.usembassy.gov,External,Keep
sqps.onstreamsecure.com,External,Duplicate
sqps.onstreamsecure.com,External,Keep
ss.sharethis.com,External,Keep
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Duplicate
ssl.google-analytics.com,External,Keep
ssl.gstatic.com,External,Duplicate
ssl.gstatic.com,External,Duplicate
ssl.gstatic.com,External,Duplicate
ssl.gstatic.com,External,Duplicate
ssl.gstatic.com,External,Duplicate
ssl.gstatic.com,External,Keep
ssl.luckyorange.com,External,Keep
ssl.p.jwpcdn.com,External,Duplicate
ssl.p.jwpcdn.com,External,Duplicate
ssl.p.jwpcdn.com,External,Keep
stags.bluekai.com,External,Keep
static.arcgis.com,External,Keep
static.cancer.gov,External,Keep
static.chartbeat.com,External,Duplicate
static.chartbeat.com,External,Duplicate
static.chartbeat.com,External,Duplicate
static.chartbeat.com,External,Duplicate
static.chartbeat.com,External,Duplicate
static.chartbeat.com,External,Duplicate
static.chartbeat.com,External,Keep
static.ctctcdn.com,External,Keep
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Duplicate
static.doubleclick.net,External,Keep
static.dvidshub.net,External,Duplicate
static.dvidshub.net,External,Keep
static.getclicky.com,External,Keep
static.hotjar.com,External,Duplicate
static.hotjar.com,External,Keep
static.licdn.com,External,Duplicate
static.licdn.com,External,Keep
static.squarespace.com,External,Keep
static.symplicity.com,External,Duplicate
static.symplicity.com,External,Keep
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Duplicate
static.xx.fbcdn.net,External,Keep
static1.squarespace.com,External,Keep
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Duplicate
staticxx.facebook.com,External,Keep
stats.defense.gov,External,Keep
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
stats.g.doubleclick.net,External,Duplicate
